id,title,description,link,image_link,availability,condition
spari-gulrotakaka,Holiday carrot cake – Spari Gulrótakaka,"The Icelandic word ""spari"" means ""on special occasions"", ""spariföt"" are Sunday dresses, ""spariskór"" are holiday shoes - and this carrot cake is also intended for particularly festive occasions. We had it for a very special occasion, namely the baptism of our first grandchild last weekend. And we had a lavish family celebration with 4 generations from the three great-grandmothers to the child being baptized.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandiccuisine #pastries",https://yummy-iceland.blogspot.com/2018/10/spari-gulrotakaka.html,https://islandmarkus.github.io/yummy-pins/pins/spari-gulrotakaka.jpg,in stock,new
nautahakk-med-rusinum,Minced beef with raisins – Nautahakk með rúsinum,"Here's another typical Icelandic meat dish - and the cheese in the meat mixture makes the meatloaf wonderfully juicy. Of course the raisins also do their part!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #meat",https://yummy-iceland.blogspot.com/2018/10/nautahakk-me-rusinum.html,https://islandmarkus.github.io/yummy-pins/pins/nautahakk-med-rusinum.jpg,in stock,new
sjonvarpskaka-med-hvitt-sukkuladi,Classic white chocolate TV cake – Sjónvarpskaka með hvítt súkkulaði,"When you ask Icelanders what a “typical Icelandic cake” is to them, one name always comes up: Sjónvarpskaka. So “TV cake”. I already had a recipe for this in the blog, now I tried a different recipe, with more coconut in the dough and with white chocolate too.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2018/10/sjonvarpskaka-me-hvitt-sukkulai.html,https://islandmarkus.github.io/yummy-pins/pins/sjonvarpskaka-med-hvitt-sukkuladi.jpg,in stock,new
eplasupa-med-tvibokum,Apple soup with rusks – Eplasúpa með tvíbökum,"It's fall - so it's time for fall recipes and warm soups. I know not everyone loves warm fruit soups, but I really like them!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #soup",https://yummy-iceland.blogspot.com/2018/10/eplasupa-me-tvibokum.html,https://islandmarkus.github.io/yummy-pins/pins/eplasupa-med-tvibokum.jpg,in stock,new
sukkuladikaka,Chocolate cake – Súkkulaðikaka,"This chocolate cake contains a lot of chocolate and butter and eggs, but relatively little flour - and I think it tastes extremely delicious!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #pastries",https://yummy-iceland.blogspot.com/2018/10/sukkulaikaka.html,https://islandmarkus.github.io/yummy-pins/pins/sukkuladikaka.jpg,in stock,new
sultusnudur,Jam rolls – Sultusnúður,"I recently had a request where someone was looking for a recipe for Sultusnúður, which they had seen and eaten in an Icelandic bakery, so I went looking for it myself - and found it. Traditionally, the jam rolls are usually made with rhubarb jam, but I had a few jars of freshly made blueberry jam left here, so I used one. And it tasted wonderful!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2018/10/sultusnuur.html,https://islandmarkus.github.io/yummy-pins/pins/sultusnudur.jpg,in stock,new
ostkokur,Cheese cakes – Ostkökur,"I found the recipe for these cheese cookies in an old Icelandic cookbook from the 1940s, and both my children and my mother really liked the cheese cakes. I should have baked more! PS: I baked the cookies again - this time with herb salt in the dough and sprinkled a little over the cookies before baking, which gives the whole thing a more intense note.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #cookies #pastries",https://yummy-iceland.blogspot.com/2018/10/ostkokur.html,https://islandmarkus.github.io/yummy-pins/pins/ostkokur.jpg,in stock,new
sukkuladikaka,Chocolate cake (no baking) – Súkkulaðikaka,"If there's no time to bake, then maybe there's at least time to quickly mix together a no-bake chocolate cake and put it in the fridge to set!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2018/09/sukkulaikaka.html,https://islandmarkus.github.io/yummy-pins/pins/sukkuladikaka.jpg,in stock,new
graent-salat-med-appelsinum,Green salad with oranges – Grænt salat með appelsínum,"The recipe here comes from an old Icelandic cookbook from the 1940s. I find it a bit unusual, such a “sweet salad”, but it definitely has something!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish",https://yummy-iceland.blogspot.com/2018/09/grnt-salat-me-appelsinum.html,https://islandmarkus.github.io/yummy-pins/pins/graent-salat-med-appelsinum.jpg,in stock,new
mojito-skyr,Skyr drink a la mojito – Mojito Skyr,"My personal life is currently in an absolute state of emergency - on the one hand, we have just become grandparents for the first time, on the other hand, my mother is seriously ill and I am (perhaps) constantly on duty. Sometimes I barely get to eat, let alone cook. In order to at least get a load of vitamins every now and then, I threw the
#icelandicrecipes #nordickitchen #iceland #yummyiceland #drinks #skyr",https://yummy-iceland.blogspot.com/2018/09/mojito-skyr.html,https://islandmarkus.github.io/yummy-pins/pins/mojito-skyr.jpg,in stock,new
ludusupa-med-dilloliu,Halibut soup with dill oil – Lúðusúpa með dillolíu,"Classic Icelandic halibut soup, as the Vikings probably already knew it, is actually made with egg yolk, cream, prunes and honey - and it tastes really, really good! This is a slightly more modern version, a little stronger in taste, a little less sweet, but also very tasty - and the special highlight about it is the homemade dill oil that you use to dress the soup. I think it really looks great in terms of color and taste!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish #icelandiccuisine",https://yummy-iceland.blogspot.com/2018/09/luusupa-me-dilloliu.html,https://islandmarkus.github.io/yummy-pins/pins/ludusupa-med-dilloliu.jpg,in stock,new
dillolia,Dill oil – Dillolía,"I've often been served wonderful food with gritty green oil in Iceland - I find it really exciting! Want this too! So I do it myself.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandiccuisine #sidedish",https://yummy-iceland.blogspot.com/2018/09/dillolia.html,https://islandmarkus.github.io/yummy-pins/pins/dillolia.jpg,in stock,new
blaberjadraumur-fra-litlibae,Blueberry dream from Litlibær – Bláberjadraumur frá Litlibæ,"When we were in Litlibær, a historic peat farm in the Icelandic Westfjords, in the summer, Sigríður, who hosts her guests here so wonderfully in the summer months, shared a few of her recipes with us - like this recipe for a really great blueberry cake. The purest blueberry dream!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries #icelandicspecialties",https://yummy-iceland.blogspot.com/2018/09/blaberjadraumur-fra-litlib.html,https://islandmarkus.github.io/yummy-pins/pins/blaberjadraumur-fra-litlibae.jpg,in stock,new
grautarlummur,Grit buffer – Grautarlummur,"This is once again a very classic Icelandic dish, as many Icelanders still know it from their Amma (= Grandma) - Lummur, Icelandic ""pancakes"", as a wonderful ""leftover"" use for yesterday's leftover rice pudding. Perfect!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2018/09/grautarlummur_8.html,https://islandmarkus.github.io/yummy-pins/pins/grautarlummur.jpg,in stock,new
blaberjasulta-fra-litlibae,Blueberry jam from Litlibær – Bláberjasulta frá Litlibæ,"When we were in Litlibær, a historic peat farm in the Icelandic Westfjords, in the summer, Sigríður, who hosts her guests here so wonderfully in the summer months, shared a few of her recipes with us - like this recipe for homemade blueberry jam.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandiccuisine #icelandicspecialties",https://yummy-iceland.blogspot.com/2018/09/blaberjasulta-fra-litlib.html,https://islandmarkus.github.io/yummy-pins/pins/blaberjasulta-fra-litlibae.jpg,in stock,new
byggsalat-med-berja,Barley salad with berries – Byggsalat með berja,"This is really a typical Icelandic meal with typical Icelandic
#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish",https://yummy-iceland.blogspot.com/2018/09/byggsalat-me-berja.html,https://islandmarkus.github.io/yummy-pins/pins/byggsalat-med-berja.jpg,in stock,new
kryddbollur,Herb rolls – Kryddbollur,"Here's a nice recipe for nice, light, spicy herb rolls with cottage cheese - I think these Kryddbollur are very tasty and they are good for breakfast or dinner as well as as a side dish to a salad or soup.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #bread",https://yummy-iceland.blogspot.com/2018/08/kryddbollur.html,https://islandmarkus.github.io/yummy-pins/pins/kryddbollur.jpg,in stock,new
ferskt-sumarsalat,Fresh summer salad – Ferskt sumarsalat,"While we were on vacation in Iceland, we went to a restaurant in Dalvík (""Gísli Eiríkur Helgi"") where, as a starter to the soup, we had a very tasty salad with grated coconut and walnuts. When I found an Icelandic recipe for a fresh summer salad, I mixed this recipe with my memories a little and the salad here came about.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish",https://yummy-iceland.blogspot.com/2018/08/ferskt-sumarsalat.html,https://islandmarkus.github.io/yummy-pins/pins/ferskt-sumarsalat.jpg,in stock,new
marengsbomba,Meringue bomb – Marengsbomba,"The Icelanders love meringue, so you can often find meringue bombs like this one in the café or on cake buffets or at home coffee tables. Since a reader asked me for a recipe, I of course went looking and experimented a bit. Tastes very good, but has a bit of a “sugar shock” quality to it. (By the way, the whole cake has about 4,700 kcal, so with 10 - 12 pieces about 400 to 470 kcal per piece or about 40 g of pure sugar per piece - already sweet.) This cake is also a bit difficult to cut - that's why there is also no photo of the cut. I still wish you bon appetite!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2018/08/marengsbomba.html,https://islandmarkus.github.io/yummy-pins/pins/marengsbomba.jpg,in stock,new
appelsinuis,Orange Ice Cream – Appelsínuís,"With the hot weather of the last few weeks, I just felt like ice cream, as fruity and a little sour as possible - so this orange ice cream with sour milk was ideal! And the Icelanders love ice cream in practically every situation anyway...
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert",https://yummy-iceland.blogspot.com/2018/08/appelsinuis.html,https://islandmarkus.github.io/yummy-pins/pins/appelsinuis.jpg,in stock,new
lakkrishringur,Liquorice rings – Lakkríshringur,"When life gives you licorice almonds - bake donuts with them!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #licorice #pastries",https://yummy-iceland.blogspot.com/2018/08/lakkrishringur.html,https://islandmarkus.github.io/yummy-pins/pins/lakkrishringur.jpg,in stock,new
gulrotarkaka,Carrot cake (as a loaf cake) – Gulrótarkaka,"The classic Icelandic carrot cake is usually baked in a springform pan and often has a filling in it too. This is a slightly simpler version of a loaf cake, but it is also extremely moist and delicious!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandiccuisine #pastries",https://yummy-iceland.blogspot.com/2018/07/gulrotarkaka.html,https://islandmarkus.github.io/yummy-pins/pins/gulrotarkaka.jpg,in stock,new
hardfisksupa,Dried fish soup – Harðfisksúpa,"Have you ever heard of Harðfisksúpa? No?  Me neither - but when I came across it at a competition about typical Icelandic dishes, I immediately knew: I had to try it! When shopping in the Icelandic grocery store, we were a bit shocked at first: Icelandic moss is quite expensive. After a long search, we finally found - comparatively cheaply - a pack with 50 g of Icelandic moss for a good 1,000 ISK (around €8). After an intensive price comparison, we found the 200 g pack of Harðfiskur for a good 1,200 ISK (just under €10). The ground seaweed costs around 1,000 ISK for 50 g, but you only need half a teaspoon of it... The crabs also cost around 1,000 ISK in the store. Added to this is the vegetable broth. If I ignore the vegetable broth and reduce the remaining
#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish #icelandiccuisine",https://yummy-iceland.blogspot.com/2018/07/harfisksupa.html,https://islandmarkus.github.io/yummy-pins/pins/hardfisksupa.jpg,in stock,new
